S0 f*d (MHz*mm),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength/d (),S0 Wavenumber*d (rad),S0 Attenuation*d (Np/m*mm),S1 f*d (MHz*mm),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength/d (),S1 Wavenumber*d (rad),S1 Attenuation*d (Np/m*mm)
3e-06,5.34535653706093,5.34535653705891,18.70782599939,3.67907431844053,1781785.51235364,3.52634212345786e-06,0,2.86865994945765,21.044532937889,-1.11581740458139,-89.6203980950775,0.933892077672906,7.33601518083999,0.856484774403118,0
0.0006,5.34535650988121,5.34535645643516,18.7078262815592,3.6790743371734,8908.92751646868,0.000705268428277674,0,2.86797135875226,20.944532937889,-1.1112263931126,-89.9906631266154,0.938351357744096,7.30290868281235,0.860367502878309,0
0.0012,5.34535642976209,5.34535621455777,18.7078271280884,3.67907439239328,4454.46369146841,0.00141053687769724,0,2.86727922753097,20.844532937889,-1.10658354879158,-90.3682330260579,0.942853429669602,7.26979526017018,0.864286418299008,0
0.0018,5.3453562947958,5.34535581142856,18.7078285389714,3.67907448541507,2969.64238599767,0.00211580536996838,0,2.86658354983331,20.744532937889,-1.1018879723854,-90.7533274762201,0.947398912401903,7.2366748002497,0.868242042182521,0
0.0024,5.345356107306,5.34535524704717,18.7078305142097,3.67907461463725,2227.2317113775,0.00282107392557443,0,2.86588432565928,20.644532937889,-1.09713872931833,-91.146176256244,0.951988436888782,7.20354717496835,0.872234907964935,0
0.003,5.3453558651622,5.34535452141309,18.7078330538054,3.6790747815282,1781.7852883874,0.00352634256671081,0,2.86518154904843,20.544532937889,-1.09233488137878,-91.5470170409429,0.956622646365339,7.17041227098232,0.876265557645378,0
0.0036,5.34535556928092,5.34535363452568,18.7078361577613,3.67907498545625,1484.82099146692,0.0042316113142852,0,2.86447521404029,20.444532937889,-1.08747547006791,-91.9560971740864,0.961302196654581,7.13726997450692,0.880334543827266,0
0.0042,5.34535522001676,5.34535258638415,18.7078398260805,3.67907522617702,1272.70362381351,0.00493688018924055,0,2.86376532361508,20.344532937889,-1.08255949180696,-92.373676233797,0.966027756476872,7.10412014913535,0.88444243274015,0
0.0048,5.34535481711804,5.34535137698758,18.7078440587672,3.67907550386398,1113.61558689959,0.00564214921297264,0,2.86305187181235,20.244532937889,-1.07758594577628,-92.8000224872651,0.970800007768567,7.0709626804889,0.888589799026511,0
0.0054,5.34535436021751,5.3453500063349,18.7078488558257,3.67907581877026,989.880437077316,0.00634741840714731,0,2.86233486459256,20.144532937889,-1.0725537767769,-93.2354182747903,0.975619646010134,7.03779742443116,0.892777232457417,0
0.006,5.34535384960663,5.34534847442488,18.7078542172612,3.67907617069501,890.892308267772,0.00705268779275517,0,2.86161429599524,20.044532937889,-1.06746193923974,-93.6801550706543,0.980487380564101,7.00462426607976,0.897005330836406,0
0.0066,5.34535328520459,5.34534678125617,18.7078601430794,3.67907655969394,809.902012909786,0.00775795739117327,0,2.8608901749611,19.944532937889,-1.06230932381119,-94.134540438029,0.985403935023176,6.97144305379014,0.901274708650689,0
0.0072,5.34535266685641,5.34534492682727,18.7078666332867,3.67907698587389,742.410092618945,0.0084632272239388,0,2.86016249850989,19.844532937889,-1.05709482947103,-94.5988923718794,0.990370047568895,6.93825366503748,0.905585988999098,0
0.0078,5.34535199544441,5.34534291113653,18.7078736878899,3.67907744862677,685.301537877488,0.00916849731089154,0,2.85943128154279,19.744532937889,-1.05181728187103,-95.0735472059508,0.99538647134117,6.90505593379254,0.909939813293968,0
0.0084,5.34535126969328,5.34534073418217,18.7078813068967,3.67907794883159,636.351341630153,0.00987376767539114,0,2.85869652107955,19.644532937889,-1.04647552980911,-95.5588517375477,1.00045397481913,6.87184973747074,0.914336830288751,0
0.009,5.34535048963485,5.34533839596226,18.7078894903151,3.67907848646643,593.92783218165,0.0105790383388834,0,2.85795823202134,19.544532937889,-1.04106834722428,-96.0551728103365,1.00557334221366,6.838634910373,0.918777707762862,0
0.0096,5.34534965691867,5.34533589647471,18.7078982381539,3.67907906039442,556.807255929028,0.0112843093193823,0,2.85721642032862,19.444532937889,-1.03559450537831,-96.5628916343753,1.01074537387205,6.80541130855345,0.923263124343786,0
0.0102,5.34534876976895,5.34533323571733,18.7079075504224,3.67907967183951,524.05380095774,0.0119895806417141,0,2.85647109792233,19.344532937889,-1.03005273148606,-97.0824084469248,1.01597088669521,6.77217877399822,0.927793774627432,0
0.0108,5.3453478295007,5.34533041368772,18.7079174271306,3.67908031989539,494.939613842657,0.012694852324302,0,2.85572227970362,19.244532937889,-1.02444171596106,-97.6141428467574,1.02125071456787,6.73893714198507,0.932370368619994,0
0.0114,5.34534683465512,5.34532743038344,18.707927868289,3.67908100556756,468.890073215361,0.0134001243918289,0,2.85496997759343,19.144532937889,-1.01876012781457,-98.1585333679272,1.02658570880235,6.70568625524627,0.936993630184213,0
0.012,5.34534578692193,5.34532428580177,18.7079388739088,3.67908172769145,445.445482243495,0.014105396861439,0,2.85421420947314,19.044532937889,-1.01300658933611,-98.7160409939059,1.03197673859616,6.67242594290232,0.94166430035289,0
0.0126,5.34534468476853,5.34532097993999,18.7079504440017,3.67908248732343,424.233705140359,0.0148106697583135,0,2.85345499918462,18.944532937889,-1.00717967509434,-99.2871505182363,1.03742469150427,6.6391560207897,0.946383137782056,0
0.0132,5.34534352940446,5.34531751279512,18.7079625785801,3.67908328362986,404.950267379126,0.0155159431004822,0,2.85269236162902,18.844532937889,-1.00127795174881,-99.8723679327428,1.04293047392633,6.60587632629546,0.951150914250185,0
0.0138,5.34534231967116,5.34531388436412,18.7079752776569,3.67908411740935,387.343646352982,0.0162212169125237,0,2.85192632362843,18.744532937889,-0.995299919922363,-100.472227514899,1.04849501160948,6.57258666978494,0.955968422001071,0
0.0144,5.34534105670191,5.34531009464373,18.7079885412457,3.67908498788082,371.204240048744,0.0169264912123701,0,2.85115690902472,18.644532937889,-0.989244053937637,-101.087289432729,1.05411925016741,6.53928686943667,0.960836469270976,0
0.015,5.3453397396957,5.34530614363063,18.7080023693607,3.67908589559641,356.35598264638,0.0176317660237362,0,2.85038414762021,18.544532937889,-0.983108776195196,-101.718143934202,1.05980415561614,6.50597673067046,0.965755883749078,0
0.0156,5.34533836875205,5.34530203132131,18.7080167620165,3.67908684048761,342.649895432824,0.0183370413676703,0,2.84960806921721,18.444532937889,-0.976892472378019,-102.365411575517,1.06555071492736,6.47265606001591,0.970727511074355,0
0.0162,5.34533694417224,5.34529775771212,18.7080317192286,3.6790878223468,329.959070627916,0.0190423172644492,0,2.84882870957852,18.344532937889,-0.970593473860534,-103.029746946732,1.0713599365997,6.4393246516401,0.975752217366344,0
0.0168,5.34533546646631,5.34529332279922,18.7080472410132,3.6790888408225,318.174730146804,0.0197475937334199,0,2.84804610446692,18.244532937889,-0.964210072854827,-103.711839167911,1.07723285124895,6.40598230108494,0.980830887733711,0
0.0174,5.34533393365306,5.34528872657879,18.7080633273863,3.6790898972803,307.203099635233,0.0204528708031921,0,2.84726029262543,18.144532937889,-0.957740512919822,-104.412415107234,1.08317051221776,6.37262879859786,0.985964427829539,0
0.018,5.34533234835517,5.34528396904662,18.7080799783657,3.6790909899126,296.962908241954,0.0211581484851983,0,2.84647131875754,18.044532937889,-0.951182979361231,-105.132242869984,1.08917399620556,6.33926392266102,0.991153765458325,0
0.0186,5.34533070877554,5.34527905019858,18.7080971939687,3.67909211995812,287.383371439545,0.0218634268075644,0,2.84567922756673,17.944532937889,-0.944535614278795,-105.872132811377,1.09524440391962,6.30588745353178,0.996399849106175,0
0.0192,5.34532901530714,5.3452739700303,18.708114974214,3.67909328714605,278.40255288058,0.022568705790118,0,2.84488407269717,17.844532937889,-0.937796490353183,-106.632943318373,1.101382860748,6.27249915353177,1.00170365166838,0
0.0198,5.345327268246,5.34526872853724,18.7081333191204,3.67909449127244,269.966023648788,0.0232739854529016,0,2.84408590481282,17.744532937889,-0.930963642316597,-107.415580431435,1.10759051745527,6.23909879369725,1.0070661669161,0
0.0204,5.34532546749558,5.34526332571477,18.7081522287076,3.67909573240391,262.025758210568,0.0239792658175626,0,2.84328478351832,17.644532937889,-0.924035032318955,-108.221005159339,1.11386855090181,6.20568612759761,1.012488414333,0
0.021,5.34532361305457,5.34525776155808,18.7081717029959,3.67909701054142,254.539219669265,0.0246845469053595,0,2.84248076841832,17.544532937889,-0.917008573058343,-109.050234575765,1.12021816478789,6.17226091125027,1.01797143664603,0
0.0216,5.34532170445401,5.3452520360623,18.7081917420057,3.67909832600828,247.468597428426,0.0253898287397731,0,2.84167392805815,17.444532937889,-0.90988210117627,-109.904349003814,1.12664059042317,6.13882288380978,1.02351630371199,0
0.0222,5.34531974244199,5.34524614922226,18.7082123457589,3.67909967828896,240.780168578468,0.02609511133859,0,2.84086433694363,17.344532937889,-0.902653383662655,-110.784495809714,1.13313708752299,6.10537177447526,1.02912411221995,0
0.0228,5.34531772672132,5.34524010103278,18.7082335142772,3.67910106758837,234.443759943918,0.0268003947244431,0,2.84005206660033,17.244532937889,-0.895320140930552,-111.691891456909,1.13970894503224,6.0719073219427,1.03479598321163,0
0.0234,5.34531565705208,5.34523389148852,18.7082552475833,3.67910249407197,228.432293036414,0.0275056789198277,0,2.83923720047475,17.144532937889,-0.887880003232866,-112.6278321799,1.14635748197819,6.0384292425523,1.04053306825267,0
0.024,5.34531353325362,5.34522752058398,18.7082775457002,3.67910395786435,222.721397218901,0.0282109639470526,0,2.83841982499362,17.044532937889,-0.880330533521781,-113.593697130949,1.15308404835328,6.00493724987541,1.04633654703219,0
0.0246,5.34531135585464,5.34522098831348,18.7083004086519,3.67910545860118,217.289079506286,0.0289162498246849,0,2.83760003254414,16.944532937889,-0.872669216940937,-114.590956182161,1.15989002602923,5.97143104861641,1.05220762929774,0
0.0252,5.34530912483137,5.3452142946712,18.708323836463,3.67910699629896,212.115441461562,0.0296215365740743,0,2.83677792445422,16.844532937889,-0.864893450141273,-115.621178520505,1.16677682970368,5.93791032871557,1.05814755685923,0
0.0258,5.34530684022487,5.34520743965121,18.7083478291584,3.67910857092947,207.182435667631,0.0303268242162154,0,2.83595360205174,16.744532937889,-0.857000564043036,-116.686037554321,1.17374590788083,5.90437478447277,1.06415760119141,0
0.0264,5.34530450144542,5.3452004232475,18.7083723867635,3.67911018289927,202.473655357781,0.031032112775743,0,2.83512718156577,16.644532937889,-0.848987779369369,-117.787325601177,1.18079874388738,5.87082408370008,1.07023906995006,0
0.027,5.34530210934968,5.34519324545372,18.7083975093049,3.67911183161801,197.974152198136,0.0317374022690157,0,2.83429877922535,16.544532937889,-0.840852246009326,-118.926958302839,1.18793685692537,5.83725789925747,1.0763933024064,0
0.0276,5.34529966345222,5.34518590626359,18.7084231968093,3.67911351742036,193.670277661312,0.0324426927200855,0,2.83346852020026,16.444532937889,-0.832591015083467,-120.106989131963,1.19516180316346,5.80367589075131,1.08262167382442,0
0.0282,5.3452971632894,5.34517840567067,18.7084494493038,3.679115240626,189.549544797496,0.0331479841531256,0,2.83263654158116,16.344532937889,-0.824201027549082,-121.32962306219,1.20247517686826,5.77007769897849,1.08892559770762,0
0.0288,5.34529460994624,5.34517074366812,18.7084762668171,3.67911700048717,185.6005072898,0.0338532765827461,0,2.83180298641921,16.244532937889,-0.815679128037774,-122.597227957228,1.20987861157749,5.73646295868559,1.09530652467061,0
0.0294,5.34529200229155,5.34516292024934,18.7085036493771,3.67911879778366,181.812653139168,0.0345585700373127,0,2.83096800670624,16.144532937889,-0.807022053235834,-123.912351092563,1.21737378131676,5.70283129291622,1.10176594474823,0
0.03,5.34528934076167,5.34515493540731,18.7085315970134,3.67912063221482,178.176311358722,0.0352638645354469,0,2.83013176337481,16.044532937889,-0.79822642854192,-125.27773627173,1.22496240186187,5.66918231353179,1.10830538862408,0
0.0306,5.34528662586798,5.34514678913486,18.7085601097562,3.67912250342831,174.68256947281,0.0359691600950351,0,2.82929442629815,15.944532937889,-0.789288764570665,-126.696342946672,1.23264623204864,5.63551562173431,1.11492642890518,0
0.0312,5.34528385654054,5.34513848142497,18.7085891876352,3.67912441216168,171.323200530146,0.0366744567445436,0,2.82845618025065,15.844532937889,-0.780205436372829,-128.171370434048,1.24042707513238,5.60183079678644,1.12163068380859,0
0.0318,5.34528103422335,5.34513001226998,18.7086188306824,3.67912635741979,168.090598560483,0.0373797544954232,0,2.82761721298695,15.744532937889,-0.770972713735424,-129.706276523707,1.24830678019914,5.56812742035096,1.12841981385253,0
0.0324,5.34527815790246,5.34512138166258,18.7086490389289,3.6791283399016,164.977720922916,0.0380850533758758,0,2.82677773014308,15.644532937889,-0.761586714363266,-131.304811538902,1.25628724363121,5.5344050475087,1.13529552919296,0
0.033,5.34527522742234,5.34511258959515,18.7086798124068,3.67913035971444,161.978037194616,0.038790353408409,0,2.82593795225621,15.544532937889,-0.752043408001592,-132.971047862424,1.26437041062913,5.500663213599,1.14225959001562,0
0.0336,5.34527224355181,5.34510363605972,18.7087111511495,3.67913241632853,159.085483439042,0.0394956546087824,0,2.82509810284377,15.444532937889,-0.74233864638293,-134.709408552624,1.27255827679289,5.46690145816261,1.14931380330593,0
0.0342,5.34526920531817,5.34509452104856,18.7087430551897,3.67913451041442,156.294421208134,0.0402009570054482,0,2.82425842926503,15.344532937889,-0.732468098180907,-136.524717251647,1.28085288976504,5.43311928500899,1.15646003291628,0
0.0348,5.34526611358536,5.3450852445534,18.7087755245624,3.67913664137676,153.599600965096,0.0409062606133161,0,2.82341918781996,15.244532937889,-0.722427287047317,-138.42223541793,1.28925635093842,5.39931619210243,1.16370019528954,0
0.0354,5.34526296835485,5.34507580656599,18.708808559302,3.67913880921468,150.996129049572,0.0416115654535542,0,2.82258065268994,15.144532937889,-0.712211560400874,-140.407718099541,1.29777081723165,5.3654916551122,1.17103626490464,0
0.036,5.34525976966079,5.34506620707796,18.7088421594441,3.67914101390476,148.479438046133,0.0423168715470716,0,2.82174311295748,15.044532937889,-0.701816092473894,-142.487470823733,1.30639850293548,5.33164513410321,1.17847027496072,0
0.0366,5.34525651659441,5.345056446081,18.7088763250237,3.67914325607351,146.045260016241,0.0430221789223483,0,2.82090687558651,14.944532937889,-0.691235869712725,-144.668418381644,1.31514168163324,5.29777606883311,1.18600432059476,0
0.0372,5.34525320922421,5.34504652356646,18.7089110560773,3.67914553567385,143.6896023985,0.0437274876003496,0,2.82007226840258,14.844532937889,-0.680465675745103,-146.958184026698,1.32400268819906,5.26388387425888,1.1936405622292,0
0.0378,5.34524984891469,5.34503643952515,18.7089463526434,3.67914785176544,141.408726161764,0.0444327975912317,0,2.81923963413239,14.744532937889,-0.669500102285291,-149.365175089081,1.33298392087735,5.22996795284009,1.20138122524586,0
0.0384,5.34524643430573,5.34502619394851,18.7089822147583,3.67915020528588,139.199125893378,0.0451381089274388,0,2.81840933636427,14.644532937889,-0.658333524700501,-151.89869002265,1.34208784344763,5.1960276844599,1.20922860476112,0
0.039,5.345242966083,5.34501578682725,18.7090186424611,3.67915259576271,137.057511950846,0.0458434216245876,0,2.81758176848889,14.544532937889,-0.64696006807837,-154.569045191652,1.35131698747864,5.16206241130296,1.21718507188557,0
0.0396,5.34523944393389,5.34500521815223,18.7090556357904,3.67915502341155,134.980794038735,0.0465487357066261,0,2.81675733581782,14.444532937889,-0.635373652332623,-157.387703492069,1.36067395467621,5.12807147218991,1.22525306857636,0
0.0402,5.3452358680948,5.34499448791399,18.7090931947859,3.67915748806961,132.966066370517,0.0472540511928144,0,2.8159364764452,14.344532937889,-0.623567922103917,-160.367453897565,1.37016141932933,5.09405416559586,1.23343511924448,0
0.0408,5.34523223829292,5.3449835961031,18.7091313194876,3.67915998992506,131.010594075807,0.0479593681068566,0,2.81511965230704,14.244532937889,-0.611536264420834,-163.522600077866,1.37978213085939,5.06000976768976,1.24173382970529,0
0.0414,5.34522855426778,5.34497254270999,18.7091700099358,3.67916252915759,129.111800827724,0.0486646864724886,0,2.81430735216141,14.144532937889,-0.599271790546766,-166.869192872839,1.3895389164776,5.02593752847424,1.25015189137996,0
0.042,5.34522481689577,5.34496132772455,18.7092092661729,3.6791651051633,127.267257545137,0.0493700063030835,0,2.81350009754897,14.044532937889,-0.586767308183675,-170.425309326704,1.39943468395596,4.99183666285428,1.2586920870097,0
0.0426,5.34522102597469,5.34494995113688,18.7092490882407,3.67916771808171,125.474671971237,0.0500753276216567,0,2.81269843683243,13.944532937889,-0.574015328872656,-174.211375498275,1.40947242451768,4.95770636314389,1.26735729124449,0
0.0432,5.34521718073728,5.34493841293717,18.7092894761808,3.67917036844181,123.731879183733,0.0507806504566983,0,2.81190295711756,13.844532937889,-0.561008020899948,-178.250570891275,1.41965521585278,4.92354577985893,1.27615047937253,0
0.0438,5.34521328216551,5.34492671311482,18.7093304300376,3.67917305556695,122.036832926153,0.051485974820255,0,2.81111428127289,13.744532937889,-0.54773720627334,-182.56930304292,1.4299862252656,4.88935402927319,1.28507472961895,0
0.0444,5.34520932892474,5.34491485165994,18.7093719498531,3.67917578037718,120.387597498305,0.0521913007464747,0,2.81033306494952,13.644532937889,-0.534194357230845,-187.197784189222,1.44046871296065,4.85513020078071,1.29413322554547,0
0.045,5.34520532266123,5.34490282856139,18.709414035674,3.67917854173799,118.782340503583,0.0528966282407111,0,2.80956000850201,13.544532937889,-0.52037054654379,-192.17075344518,1.45110603547426,4.82087333849496,1.30332926546897,0
0.0456,5.3452012620525,5.34489064380899,18.7094566875434,3.67918134056107,117.219325922204,0.0536019573372194,0,2.80879585698843,13.444532937889,-0.506256433015439,-197.528354167009,1.46190164925942,4.78658244401718,1.31266626672921,0
0.0462,5.34519714822015,5.34487829739149,18.7094999055084,3.67918417607351,115.696907970133,0.0543072880461212,0,2.80804140315056,13.344532937889,-0.491842236968566,-203.317227524709,1.47285911443195,4.75225647418045,1.32214777155165,0
0.0468,5.34519297983884,5.34486578929847,18.7095436896134,3.67918704918898,114.213525210232,0.0550126204021301,0,2.80729747847319,13.244532937889,-0.477117751658779,-209.591866268512,1.48398209868648,4.71789435905893,1.33177744752065,0
0.0474,5.3451887580934,5.34485311951833,18.709588039907,3.67918995909101,112.767695318426,0.0557179544144937,0,2.80656498596669,13.144532937889,-0.462072224487989,-216.416384063785,1.49527438139135,4.68349494973891,1.34155910801822,0
0.048,5.34518448230065,5.34484028804012,18.7096329564356,3.67919290625066,111.35801004793,0.0564232901115529,0,2.80584486738444,13.044532937889,-0.446694439871624,-223.866677249753,1.506739857872,4.6490570770753,1.35149670202206,0
0.0486,5.34518015242111,5.34482729485248,18.709678439247,3.67919589069533,109.983130708253,0.0571286275151293,0,2.80513813600541,12.944532937889,-0.430972597647459,-232.033313825212,1.51838254389306,4.61457950028885,1.36159433525553,0
0.0492,5.34517576909197,5.34481413994356,18.7097244883909,3.67919891198599,108.641783924634,0.0578339666397445,0,2.80444587067366,12.844532937889,-0.414894310035019,-241.025238431348,1.53020658034997,4.58006092119853,1.37185627337362,0
0.0498,5.34517133165344,5.34480082330201,18.7097711039155,3.67920197057762,107.332757663724,0.0585393075137878,0,2.80376921579838,12.744532937889,-0.398446578956113,-250.974673347652,1.54221623818165,4.54549998840043,1.38228694823749,0
0.0504,5.34516684079177,5.34478734491566,18.7098182858719,3.67920506599737,106.054897634757,0.059244650151078,0,2.80310939029456,12.644532937889,-0.381615743651706,-262.043696214138,1.55441592351655,4.51089528709413,1.39289096892939,0
0.051,5.34516229517854,5.34477370477322,18.7098660343082,3.67920819916108,104.80710382703,0.0599499945876677,0,2.80246769652367,12.544532937889,-0.3643874262017,-274.433179658199,1.56681018306495,4.47624532958932,1.40367313329452,0
0.0516,5.34515769622704,5.34475990286186,18.7099143492778,3.6792113690948,103.58832744626,0.0606553408291989,0,2.80184552625418,12.444532937889,-0.346746484366221,-288.395137394915,1.5794037097715,4.44154855122447,1.41463843853455,0
0.0522,5.34515304401315,5.34474593916927,18.7099632308328,3.67921457574642,102.397567892972,0.0613606888959207,0,2.80124436066151,12.344532937889,-0.32867698150235,-304.250086339816,1.59220134874278,4.40680331614264,1.42579208928239,0
0.0528,5.34514833721014,5.34473181368376,18.7100126790228,3.6792178200306,101.233870022919,0.0620660388243291,0,2.80066577628851,12.244532937889,-0.310162135473783,-322.412017982939,1.60520810346553,4.37200791381672,1.43713950913104,0
0.0534,5.34514357661386,5.34471752639237,18.7100626939024,3.679221101399,100.096321659436,0.0627713906266935,0,2.80011147186756,12.144532937889,-0.291184197402728,-343.425230118835,1.6184291423324,4.33716052375197,1.44868636352527,0
0.054,5.34513876233593,5.34470307728234,18.7101132755251,3.67922441977486,98.9840511543691,0.0634767443229893,0,2.79958324745894,12.044532937889,-0.271724481714059,-368.019838953017,1.63186980549307,4.30225925548788,1.46043855891875,0
0.0546,5.34513389377103,5.34468846634119,18.7101644239439,3.67922777557564,97.8962251606415,0.0641820999417421,0,2.79908304021359,11.944532937889,-0.251763210163923,-397.198621414504,1.64553561204985,4.2673021008257,1.47240227167508,0
0.0552,5.34512897179276,5.34467369355544,18.7102161392152,3.67923116819936,96.8320465904485,0.0648874574938434,0,2.79861292139292,11.844532937889,-0.231279477980836,-432.377316280029,1.65943226761809,4.23228694734739,1.48458395788064,0
0.0558,5.34512399581513,5.34465875891231,18.7102684213933,3.67923459805016,95.7907526131743,0.0655928170076351,0,2.79817510530949,11.744532937889,-0.210251178311417,-475.621591294406,1.67356567227329,4.19721157393044,1.49699037003649,0
0.0564,5.34511896600497,5.34464366239843,18.7103212705344,3.67923806501324,94.7716128724286,0.0662981785024313,0,2.79777196720839,11.644532937889,-0.188654893404097,-530.068413257647,1.68794192890801,4.16207363372359,1.50962857943442,0
0.057,5.34511388177991,5.34462840400078,18.7103746866936,3.67924156949024,93.7739277505247,0.0670035420068498,0,2.79740606412888,11.544532937889,-0.166465771228452,-600.724096383535,1.70256735202361,4.12687063416516,1.52250600131803,0
0.0576,5.34510874410284,5.34461298370519,18.7104286699304,3.67924511081766,92.7970268073409,0.0677089075302415,0,2.79708012596369,11.444532937889,-0.143657497218178,-696.100112673732,1.71744847698336,4.09159996228066,1.53563040500111,0
0.0582,5.3451035524118,5.34459740149832,18.7104832203012,3.67924868938307,91.8402672235704,0.0684142751009661,0,2.79679710314274,11.344532937889,-0.120202072233274,-831.932412994774,1.73259206975546,4.05625882733547,1.54900995588266,0
0.0588,5.34509830693111,5.34458165736619,18.710538337865,3.67925230503207,90.9030324308012,0.0691196447375129,0,2.79656015769244,11.244532937889,-0.0960697746240199,-1040.91011341873,1.74800513717647,4.02084428863757,1.56265322806335,0
0.0594,5.34509300790387,5.34456575129464,18.7105940226812,3.67925595759729,89.9847307727925,0.0698250164580073,0,2.79637270197869,11.144532937889,-0.0712289566213233,-1403.92341462522,1.76369493776791,3.98535321489988,1.5765692445249,0
0.06,5.34508765478348,5.34454968326991,18.7106502748082,3.67925964745575,89.0847942463913,0.0705303902908673,0,2.79623840466738,11.044532937889,-0.0456459453803191,-2190.77508783762,1.7796689931411,3.9497822930455,1.59076750084241,0
0.0606,5.34508224701774,5.34453345327814,18.7107070943047,3.67926337498828,88.202677343527,0.071235766264874,0,2.79616122946739,10.944532937889,-0.0192848260558597,-5185.42400695467,1.79593510002802,3.91412799181602,1.60525800901682,0
0.0612,5.3450767865243,5.34451706130352,18.7107644812364,3.67926713887329,87.3378559889591,0.0719411443758578,0,2.79614546195269,10.844532937889,0.00789274223437505,12669.8677127035,1.81250134297844,3.87838654513908,1.62005133682575,0
0.0618,5.34507127112264,5.34450050733309,18.7108224356592,3.67927094061402,86.4898263935702,0.0726465246743366,0,2.79619572148323,10.744532937889,0.0359276657533449,2783.37036106193,1.829376107767,3.84255395834366,1.63515864065783,0
0.0624,5.34506570194379,5.34448379135132,18.7108809576379,3.67927477943109,85.6581041978172,0.073351907166534,0,2.79631702378989,10.644532937889,0.0648637393889105,1541.69341672424,1.84656809555686,3.80662594667551,1.65059173010339,0
0.063,5.34506007931321,5.34446691334309,18.7109400472362,3.67927865510041,84.842223481162,0.0740572918692387,0,2.79651479587555,10.544532937889,0.0947478131257007,1055.43333087099,1.86408633787024,3.77059794335458,1.66636310780715,0
0.0636,5.34505440271785,5.3444498732938,18.7109997045158,3.67928256797584,84.0417358917901,0.0747626788107952,0,2.79679492965937,10.444532937889,0.125630102470082,795.987570127264,1.88194021242009,3.73446505752965,1.68248603491712,0
0.0642,5.3450486716398,5.34443267118874,18.7110599295392,3.67928651841462,83.2562098386261,0.075468068019889,0,2.79716382966042,10.344532937889,0.157564488240786,634.66077360771,1.90013945986108,3.6982220448435,1.69897459670934,0
0.0648,5.34504288730511,5.34441530701161,18.7111207223744,3.67929050557188,82.4852297423628,0.0761734595006246,0,2.79762845770121,10.244532937889,0.190608815294375,524.634707191064,1.91869420152294,3.66186328627315,1.71584377022832,0
0.0654,5.34503704833628,5.34439778074815,18.7111820830824,3.67929453039736,81.7283952344997,0.0768788532939075,0,2.79819641039372,10.144532937889,0.224825318692693,444.789762031593,1.93761495819406,3.62538272874907,1.7331095162324,0
0.066,5.34503115599919,5.3443800923817,18.7112440117326,3.67929859201873,80.9853205454423,0.0775842494030011,0,2.79887597874403,10.044532937889,0.260280996755386,384.200157701027,1.95691267002847,3.58877385570918,1.75078886544607,0
0.0666,5.34502520980606,5.34436224189696,18.7113065083899,3.67930269077248,80.2556337808717,0.0782896478561874,0,2.79967621967793,9.94453293788902,0.297048036238149,336.64588820856,1.97659871765567,3.55202964828305,1.76890001754819,0
0.0672,5.34501920926463,5.34434422927849,18.7113695731198,3.67930682699817,79.5389763283427,0.0789950486820718,0,2.80060706034899,9.84453293788902,0.335204366466734,298.325469486162,1.99668494457872,3.51514251223171,1.78746246711644,0
0.0678,5.34501315479377,5.34432605450994,18.711433205991,3.67931100040731,78.835002283094,0.0797004518959341,0,2.80167939350605,9.74453293788902,0.374834190034295,266.784628133444,2.01718368095342,3.47810422579959,1.8064971315617,0
0.0684,5.34500704683265,5.34430771757474,18.711497407073,3.67931521069745,78.1433778776702,0.080405857512528,0,2.80290519074202,9.64453293788902,0.416028585117233,240.368098677212,2.03810776884895,3.44090587499886,1.82602649867069,0
0.069,5.34500088397666,5.34428921845789,18.7115621764301,3.67931945883704,77.463780927198,0.0811112655743547,0,2.80429764256478,9.54453293788902,0.458886210702208,217.918947372543,2.05947058909883,3.40353776753872,1.84607480108067,0
0.0696,5.34499466855359,5.34427055714077,18.7116275141394,3.67932374322177,76.7959004102527,0.0818166760675254,0,2.80587130740881,9.44453293788902,0.503514044541392,198.604192046086,2.08128608986015,3.36598934988609,1.86666820778628,0
0.0702,5.34498839821826,5.34425173360901,18.7116934202629,3.67932806546847,76.139435872055,0.0825220890490688,0,2.80764230237007,9.34453293788902,0.55002827050747,181.808836676227,2.10356881700948,3.32824908999299,1.88783505599721,0
0.0708,5.3449820734423,5.34423274784546,18.7117598948727,3.67933242525229,75.4940970825184,0.0832275045333913,0,2.8096284909606,9.24453293788902,0.598555138691545,167.068985855843,2.12633394651453,3.29030438281481,1.90960609601851,0
0.0714,5.34497569568322,5.3442135998318,18.7118269380452,3.67933682156883,74.8596035809975,0.0839329225191692,0,2.81184974238873,9.14453293788902,0.649232067350659,154.028128043756,2.14959731893327,3.25214139291829,1.93201480134337,0
0.072,5.344969263524,5.34419428955241,18.7118945498472,3.6793412553951,74.2356842156111,0.0846383430498278,0,2.81432821170092,9.04453293788902,0.702208779700478,142.40778937947,2.17337547620541,3.21374490021642,1.95509771380935,0
