S0 f*d (MHz*mm),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength/d (),S0 Wavenumber*d (rad),S0 Attenuation*d (Np/m*mm),S1 f*d (MHz*mm),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength/d (),S1 Wavenumber*d (rad),S1 Attenuation*d (Np/m*mm),S2 f*d (MHz*mm),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength/d (),S2 Wavenumber*d (rad),S2 Attenuation*d (Np/m*mm),S3 f*d (MHz*mm),S3 Phase velocity (m/ms),S3 Energy velocity (m/ms),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength/d (),S3 Wavenumber*d (rad),S3 Attenuation*d (Np/m*mm),S4 f*d (MHz*mm),S4 Phase velocity (m/ms),S4 Energy velocity (m/ms),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength/d (),S4 Wavenumber*d (rad),S4 Attenuation*d (Np/m*mm),S5 f*d (MHz*mm),S5 Phase velocity (m/ms),S5 Energy velocity (m/ms),S5 Propagation time (micsec),S5 Coincidence angle (deg),S5 Wavelength/d (),S5 Wavenumber*d (rad),S5 Attenuation*d (Np/m*mm)
1e-06,5.34535653706093,5.3453565370607,18.7078259993837,3.67907431844053,5345356.53706093,1.17544737448595e-06,0,2.868465974316,21.0163110481563,-1.11452693314727,-89.7241663937307,0.935146272006921,7.32667259654969,0.857576918359706,0,3.46866958937049,21.0198201458823,2.66690234149534,37.4966861155964,0.934990142650097,6.05990844740478,1.03684492294111,0,6.25931605175138,21.0337584215287,0.509069549672827,196.436813131465,0.934370505119739,3.36039245304499,1.86977723434837,0,9.1850744189918,21.0049928732469,0.292605680278017,341.756865092249,0.935650204087484,2.28686147929463,2.74751460202897,0,9.82487612479925,21.0551827957967,1.84921278719134,54.0770649503697,0.933419666759645,2.14304816959989,2.93189177747352,0
0.011,5.34534750338097,5.34532943717251,18.7079208447995,3.67908054466515,485.940682125542,0.0129299429710154,0,2.86777638411522,20.9163110481562,-1.10992138588216,-90.0964710401722,0.939617566741431,7.29356415793537,0.86146980695899,0,3.47108295685053,20.9198201458823,2.67005920105118,37.4523531016206,0.939459940844737,6.02688567399259,1.04252604861794,0,6.26006008028984,20.9337584215287,0.512107856902619,195.271364522368,0.938834366411847,3.34401877187087,1.8789324270642,0,9.18569460099935,20.9049928732469,0.296224578819709,337.581710465906,0.940126330857441,2.27582058639012,2.7608438664956,0,9.82940570870042,20.9551827957967,1.85547045679556,53.894687265839,0.937874425540894,2.13188705571979,2.94724117317659,0
0.022,5.34532040211708,5.34524812942975,18.7082054150905,3.67909922361993,242.96910918714,0.0258600170540204,0,2.86708325339854,20.8163110481563,-1.10526374935437,-90.4761420596799,0.944131826811995,7.26044875867533,0.86539902918149,0,3.47352624258399,20.8198201458823,2.67324411335203,37.4077322383432,0.943972682753794,5.99385716182015,1.04827077748906,0,6.26081604376435,20.8337584215287,0.515184603166541,194.105179745974,0.943341085679487,3.32764263889827,1.88817910725529,0,9.18632872959971,20.8049928732469,0.299876014807326,333.471151616615,0.944645492800453,2.26477774589212,2.77430547813184,0,9.834,20.8551827957967,1.8617853867063,53.7118836113066,0.94237191095385,2.1207222692492,2.96275726354494,0
0.033,5.34527522757172,5.34511258959512,18.7086798124069,3.67913035961148,161.978037199143,0.0387903534073249,0,2.86638657620549,20.7163110481562,-1.10055311895477,-90.8634015729958,0.948689674527305,7.22732628603794,0.869365109379068,0,3.476,20.7198201458823,2.67645745528115,37.3628206951997,0.948528990267412,5.96082282677856,1.05408019828283,0,6.2615842050314,20.7337584215287,0.518300538449634,192.938252194614,0.94789128315379,3.31126400965244,1.89751867832462,0,9.18697712397575,20.7049928732469,0.303560472337158,329.423653976043,0.949208313577581,2.25373293019441,2.78790145141003,0,9.845,20.6214123337015,1.87677525285142,53.282885016769,0.95305589902936,2.09460765197577,2.99969557604398,0
0.044,5.34521197012858,5.34492277725635,18.7093442070892,3.67917395990091,121.482090230195,0.0517210832911555,0,2.86568634955585,20.6163110481563,-1.09578856264714,-91.2584812515529,0.953291744272913,7.19419661937237,0.873368582985398,0,3.487,20.2897536671544,2.69061028538532,37.1662892032983,0.968636133698888,5.81868473391293,1.07982913570818,0,6.26236483410001,20.6337584215287,0.521456432374888,191.770575241668,0.952485591092253,3.29488283869588,1.90695257305916,0,9.18764011403918,20.6049928732469,0.307278448795689,325.437727220794,0.953815428959648,2.24268611063263,2.80163384318066,0,9.856,20.3952882077715,1.89158504540844,52.8657171628293,0.963623493872959,2.06932713147032,3.03634220593976,0
0.055,5.34513061826573,5.34467863580097,18.7101988378042,3.67923003331692,97.1841930593769,0.0646523380951543,0,2.86498256897926,20.5163110481563,-1.09096913252067,-91.6616217811329,0.957938682805643,7.1610596414434,0.877409995416981,0,3.498,19.8821298381152,2.70454552062494,36.9747890125705,0.988497082125874,5.68385644314328,1.10544405370394,0,6.26315820723772,20.5337584215287,0.524653074436276,190.602142391803,0.957124654071659,3.27849908019245,1.91648225407181,0,9.18831803774834,20.5049928732469,0.311030451821833,321.511927254258,0.958467487122604,2.23163725820181,2.81550475288372,0,9.867,20.1764200268502,1.90621843845537,52.4598849652462,0.974077614751614,2.04483835277696,3.07270513517453,0
0.066,5.34503115623825,5.34438009238149,18.7112440117333,3.67929859185395,80.9853205490643,0.0775842493995312,0,2.86427523075044,20.4163110481562,-1.08609385819418,-92.0730738375291,0.962631149556642,7.12791523278549,0.881489903005511,0,3.509,19.4952200735786,2.71826865905969,36.7881223464469,1.00811718695779,5.55577659549119,1.13092835883263,0,6.26396461054683,20.4337584215287,0.527891275868511,189.432946842085,0.961809129289605,3.26211268612912,1.92610921563084,0,9.18901124110818,20.4049928732469,0.314816999350085,317.644854650296,0.963165148951587,2.220586343606,2.82951632359242,0,9.878,19.9644441248965,1.92067896133061,52.0649218392655,0.984421062985185,2.02110185512214,3.10879201424506,0
0.077,5.34491356383922,5.34402705787136,18.712480104813,3.67937965083813,69.4144618680418,0.0905169490346845,0,2.86356433486938,20.3163110481563,-1.08116173816413,-92.4930992931778,0.9673698169434,7.09476326435772,0.885608874188193,0,3.52,19.1274694935287,2.73178494892992,36.6061025554635,1.0275016148704,5.4339401970252,1.15628532507945,0,6.26478433638811,20.3337584215287,0.531171868958809,188.262981991154,0.966539686874934,3.24572360830091,1.93583498333327,0,9.18972008174658,20.3049928732469,0.318638623656542,313.835149212134,0.967909088353966,2.20953333644824,2.84367074419417,0,9.889,19.7590212809094,1.93497000778092,51.6803876018123,0.994656528806301,1.99808082525123,3.14461018181762,0
0.088,5.34477781838498,5.34361942680832,18.7139075620377,3.67947322756034,60.7361115725566,0.103450569101276,0,2.86284987984598,20.2163110481562,-1.07617175333254,-92.9219705779618,0.972155370691024,7.06160361061052,0.889767488186209,0,3.531,18.7774756054224,2.74509940657071,36.4285532832212,1.04665535705362,5.31789170360305,1.1815181010404,0,6.26561768695712,20.2337584215287,0.534495708969977,187.09224100734,0.97131701020737,3.22933179655191,1.94566111598951,0,9.19044492712617,20.2049928732469,0.322495869356172,310.081490964951,0.97269999258169,2.1984782057298,2.85797024996836,0,9.9,19.5598346789649,1.94909484261234,51.3058666072769,1.00478659726629,1.97574087666313,3.18016668146858,0
0.099,5.34462389374389,5.34315707732923,18.7155268978139,3.67957934194726,53.986099936807,0.116385242025898,0,2.86213186568022,20.1163110481563,-1.0711228583213,-93.3599719426427,0.976988510163097,7.02843614208369,0.89396633620361,0,3.542,18.4439700483335,2.75821683293784,36.2553077067142,1.06558323810579,5.20721909890839,1.20662971690528,0,6.26646497249603,20.1337584215287,0.537863674143468,185.920717102242,0.976141796246684,3.21293719982433,1.95558920589021,0,9.19118615275621,20.1049928732469,0.326389291452708,306.382600835081,0.977538562563247,2.18742092033659,2.8724171231812,0,9.911,19.3665880609258,1.96305660979479,50.9409659920372,1.01481375423591,1.9540498497554,3.21546827884973,0
0.11,5.34445175908979,5.34263987109706,18.7173386963599,3.67969801742282,48.5859250826344,0.129321100637545,0,2.86141029460728,20.0163110481563,-1.06601397880654,-93.8074002668849,0.981869948702467,6.99526072366473,0.898206021960523,0,3.553,18.1258029069335,2.77114182794996,36.0862078553296,1.08428992404981,5.10154880577921,1.23162309063118,0,6.26732651308179,20.0337584215287,0.541276667032331,184.748403341072,0.981014755871719,3.19653976535485,1.96562088020266,0,9.19194414666295,20.0049928732469,0.330319460356474,302.737234712366,0.982425513245603,2.1763614480305,2.88701369566418,0,9.922,19.1790040712955,1.97685833762913,50.5853141302634,1.02474039139745,1.93297763266433,3.25052147578093,0
0.121,5.34426138186514,5.34206765320913,18.7193436121924,3.67982927886748,44.167449436902,0.142258278150197,0,2.8606851696074,19.9163110481562,-1.06084401489558,-94.2645653799002,0.986800413982293,6.96207721833632,0.902487161537263,0,3.564,17.8219291727016,2.78387880408126,35.9211039839079,1.10277993016844,5.00054129424847,1.25650103407933,0,6.26820263683796,19.9337584215287,0.544735614546379,183.575292912092,0.98593661422963,3.18013943971416,1.97575780128193,0,9.19271930849552,19.9049928732469,0.334286960898571,299.144183581668,0.987361573946429,2.1652997557373,2.90176234977689,0,9.933,18.9968227479729,1.99050294625639,50.2385591481156,1.03456881158712,1.91249599798378,3.28533252556007,0
0.132,5.34405272330628,5.34144025211162,18.721542370612,3.679973155706,40.4852479038355,0.155196908318408,0,2.85995649515092,19.8163110481563,-1.05561183841793,-94.7317909487189,0.991780648367734,6.92888548541034,0.906810383922442,0,3.575,17.531397028629,2.79643199792979,35.7598540118373,1.12105762792572,4.90388728073538,1.28126625827284,0,6.26909368261695,19.8337584215287,0.548241469675009,182.401378829075,0.990908111095684,3.16373616756184,1.9860016684077,0,9.19351204684377,19.8049928732469,0.338292389415307,295.602275217709,0.992347488717023,2.15423581024688,2.91666551883173,0,9.944,18.8198001680206,2.003993252038,49.9003676276369,1.04430123312865,1.89257845615653,3.31990744517907,0
0.143,5.34382574223212,5.34075747948472,18.7239357683113,3.68012967929807,37.36941078484,0.168137125397988,0,2.8592242757082,19.7163110481562,-1.05031629626581,-95.2094148739097,0.996811409288649,6.89568538420189,0.91117633086545,0,3.586,17.2533376660541,2.80880548135428,35.6023230030812,1.13912725177606,4.81130442444342,1.30592137867195,0,6.27,19.7337584215287,0.551795212257218,181.226653980798,0.995930001244009,3.14732989179086,1.99635421871979,0,9.19432278370857,19.7049928732469,0.342336358725883,292.110368796883,0.997384016716269,2.14316957722674,2.9317256898122,0,9.955,18.6477072122386,2.01733197313337,49.5704233769107,1.05393979426218,1.87320012177183,3.3542520279341,0
0.154,5.34358039612665,5.34001913011693,18.7265246740437,3.68029888219459,34.6985740008224,0.181079064143404,0,2.85848851947486,19.6163110481563,-1.04495619952467,-95.6977910131434,1.00189346962369,6.86247676508422,0.915585658394936,0,3.597,16.9869564130646,2.82100317117833,35.4483826965108,1.15699290530132,4.72253444900323,1.33046891982032,0,6.281,18.6417232893255,0.594023620738202,168.343474078907,1.05427814314484,2.96795467112331,2.11700851374577,0,9.19515195271373,19.6049928732469,0.346419496198643,288.667355900369,1.00247193259606,2.13210102171949,2.94694540416868,0,9.966,18.4803284457091,2.03052173405816,49.2484263146211,1.06348655712952,1.85433759238502,3.3883718547162,0
0.165,5.34331663454479,5.33922498180513,18.7293100292228,3.68048080268848,32.3837371790594,0.194022860068249,0,2.8577492339015,19.5163110481563,-1.03953033486639,-96.1972889543937,1.00702761809622,6.82925948037501,0.920039035745433,0,3.608,16.7315249756464,2.83302883839235,35.2979110712995,1.17465856713618,4.63734062517914,1.35491131987676,0,6.292,17.7320739242304,0.634797067213719,157.530658481024,1.10836883624812,2.81819356710591,2.22950807230463,0,9.196,19.5049928732469,0.350542444782609,285.272158873701,1.00761202689857,2.12103010800858,2.96232725950261,0,9.977,18.3174610940255,2.04356507119859,48.9340914118033,1.07294351180518,1.83596883772933,3.42227230553131,0
0.176,5.34303440652553,5.33837479518472,18.7322928487901,3.68067547970607,30.3581500370769,0.206968649259123,0,2.85700643016398,19.4163110481562,-1.03403745158569,-96.7082960550902,1.01221465968246,6.79603337366022,0.924537147144052,0,3.619,16.4863746350488,2.84488611649835,35.1507919491294,1.19212809647652,4.55550556370511,1.37925093478962,0,6.303,16.9598369985624,0.674360249231033,148.288693045044,1.15884323239959,2.69075630629262,2.33510009527273,0,9.207,18.3793028639158,0.399915442447075,250.052859644784,1.06933290457097,1.99623143954771,3.14752346982531,0,9.988,18.1589141220523,2.05646443510496,48.6271477847834,1.08231257939652,1.81807309992514,3.45595856813365,0
0.187,5.34273365663308,5.33746831359598,18.7354742219777,3.68088295554111,28.5707682172892,0.219916568549858,0,2.85626012018323,19.3163110481563,-1.02847626888677,-97.231217700571,1.01745541603232,6.76279828705416,0.929080691229149,0,3.63,16.2508902672118,2.85657850898404,35.0069146307362,1.20940523815543,4.476829274714,1.40349004208587,0,6.314,16.294127219286,0.712897231708746,140.272672626754,1.2061955705112,2.5806346562062,2.43474421769431,0,9.218,17.4862815649473,0.443473949032738,225.492388488907,1.12395038215207,1.89697131318586,3.31221946452491,0,9.999,18.0045073791272,2.06922219608377,48.327337774194,1.09159561577049,1.80063080099282,3.48943564872667,0
0.198,5.34241432376646,5.33650526293538,18.7388553131482,3.68110327668063,26.981890524073,0.232866755632775,0,2.85551031662524,19.2163110481562,-1.02284547503693,-97.7664783591964,1.02275072590341,6.72955406123936,0.933670381425309,0,3.641,16.0245050655311,2.8681093967939,34.8661735538346,1.22649362770637,4.40112745551528,1.42763084475225,0,6.325,15.712944507503,0.75055010499878,133.235608567615,1.25081670511995,2.48426000118625,2.52919795197738,0,9.229,16.7492411399003,0.482902734212379,207.081039131206,1.17341592244104,1.8148489695417,3.46209817600761,0,10.01,17.8540708269782,2.0818406471971,48.0344161473817,1.10079441452045,1.78362345923858,3.5227083803113,0
0.209,5.3420763461509,5.33548535144809,18.7424373628651,3.68133649036591,25.5601739050282,0.245819348902925,0,2.85475703588128,19.1163110481563,-1.01714371834022,-98.314523500357,1.02810144560858,6.69630052851588,0.938306947309628,0,3.652,15.8066958795479,2.87948204466009,34.7284679845276,1.24339679583907,4.32822997797039,1.45167547453796,0,6.336,15.2001407519907,0.787430901151188,126.995270129486,1.2930222773494,2.39901211363489,2.61907193859874,0,9.24,16.1241440905069,0.51921952119503,192.596764793899,1.21891337256102,1.74503723923235,3.60060242034926,0,10.021,17.7074438314348,2.09432200745361,47.7481493505316,1.10991070984919,1.76703361255711,3.55578143082805,0
0.22,5.34171965613399,5.33440826958118,18.7462216887744,3.6815826481875,24.2805438915181,0.258774487723666,0,2.8540002950877,19.0163110481563,-1.01136961434767,-98.8758200576352,1.03350844947772,6.66303751996351,0.942991134051725,0,3.663,15.5969790836766,2.89069960695773,34.5937017320327,1.26011817266185,4.25797954782326,1.47562599505478,0,6.347,14.7435623752825,0.823629514287403,121.413813207652,1.33307168649369,2.32291828821215,2.70486712299101,0,9.251,15.5832866862017,0.553094015128415,180.801088539681,1.26122556581803,1.68449753391003,3.73000564304487,0,10.032,17.564474511556,2.10666842528906,47.4683148043475,1.11894617939141,1.75084474796212,3.58865931116557,0
0.231,5.34134418205955,5.33327368977799,18.7502096867192,3.68184180479783,23.1227020868379,0.27173231240808,0,2.85324011361599,18.9163110481562,-1.00552174083009,-99.4508581360429,1.0389726303341,6.62976486201965,0.947723703320831,0,3.674,15.3949069023649,2.90176513393462,34.4617828750344,1.27666109204626,4.19023051234755,1.49948440513347,0,6.358,14.333865605496,0.859219142500387,116.384744070055,1.37118129474847,2.25446140382133,2.7870006097818,0,9.262,15.1080821547377,0.58499415140323,170.941879948935,1.30090244458624,1.63119004045969,3.85190269149075,0,10.043,17.4250191443952,2.11888198128326,47.1947002633139,1.12790244674574,1.73504123711991,3.62134638229659,0
0.242,5.34094985050858,5.33208126624569,18.7544028319752,3.6821140163698,22.0700407045809,0.284692964153684,0,2.85247651456296,18.8163110481563,-0.999598632691988,-100.040152846841,1.04449489998598,6.59648237315607,0.952505434221818,0,3.685,15.2000641440522,2.91268157649026,34.3326235202471,1.29302879525549,4.12484780028554,1.52325264140525,0,6.369,13.9637343811954,0.894260133383093,111.824284978117,1.40753387760224,2.19245319221155,2.86582415054511,0,9.273,14.6854465535957,0.61526176817695,162.532445817826,1.33834810908697,1.58367804956278,3.96746378401484,0,10.054,17.2889416148283,2.13096469168108,46.9271031990267,1.13678108407282,1.71960827678817,3.65384686267917,0
0.253,5.34053658122714,5.33083063479075,18.7588026802741,3.68239934410367,21.1088402420045,0.297656585352173,0,2.85170952028036,18.7163110481562,-0.993598793184321,-100.64424462465,1.05007618973392,6.56318987437268,0.957337122260255,0,3.696,15.0120652819258,2.92345179142171,34.20613956879,1.30922443475496,4.06170597454703,1.54693258117491,0,6.38,13.6273486190527,0.92880276927222,107.665484329205,1.44228555208316,2.13594805941266,2.9416376861277,0,9.284,14.3058190976837,0.644155328285807,155.242059808951,1.37387000565949,1.54091114796248,4.07757794178317,0,10.065,17.1561129156797,2.14291850985623,46.6653302680695,1.14558361414026,1.70453183464279,3.68616483393302,0
0.264,5.34010429239378,5.32952141252936,18.7634108692962,3.68269785059716,20.2276677742189,0.310623319371885,0,2.85093915833533,18.6163110481563,-0.987520676488921,-101.26370250347,1.05571745089453,6.52988717550408,0.96221958179462,0,3.707,14.8305518445598,2.93407854611893,34.0822505015333,1.32525107771317,4.00068838536816,1.57052604500747,0,6.391,13.3200133923659,0.962889325698238,103.854095513506,1.47557095967881,2.08418297486558,3.01469946878577,0,9.295,13.9620012989587,0.671875687444862,148.837057016156,1.40770862782847,1.50209804184601,4.18293954997627,0,10.076,17.0264106788557,2.1547453302598,46.4091967601307,1.15431151281051,1.68979859853669,3.7183042479859,0
0.275,5.33965289585154,5.32815319770345,18.76822911982,3.68300960314402,19.4169196212783,0.323593310871723,0,2.85016545778513,18.5163110481563,-0.98136269680419,-101.899124885886,1.06141965534112,6.49657408399908,0.967153645281277,0,3.718,14.655190081017,2.94456452226349,33.9608791873679,1.3411117090028,3.94168641232301,1.59403479879482,0,6.402,13.0378944728704,0.996555623485925,100.345628124803,1.50750721705182,2.03653459432527,3.08523377147015,0,9.306,13.6484386700551,0.698582466456673,143.147022437045,1.44005641157839,1.4666278390345,4.28410339688894,0,10.087,16.8997187525242,2.16644698920511,46.1585261482401,1.16296621075792,1.67539593065572,3.75026893178645,0
0.286,5.33918230197928,5.32672556935725,18.7732592373942,3.68333467037696,18.6684695873401,0.33656670557722,0,2.84938845066726,18.4163110481562,-0.975123223088445,-102.551141878538,1.06718379606199,6.4632504016234,0.97214016427422,0,3.729,14.4856688571041,2.95491232071133,33.8419516880715,1.35680923469329,3.88459878173882,1.61746055647145,0,6.413,12.7778260061643,1.02983221655075,97.1031964167265,1.53819697342819,1.99248807206678,3.15343684876473,0,9.317,13.360756482706,0.724404900410083,138.044345011181,1.47107027477733,1.43401915667125,4.38152117978993,0,10.098,16.7759268018201,2.1780252684488,45.9131496078649,1.1715490956974,1.66131182430383,3.78206259370515,0
0.297,5.33869241521279,5.32523808713236,18.7785031136232,3.68367312536811,17.9753953374168,0.349543650597814,0,2.84860817050934,18.3163110481563,-0.968800581947871,-103.220416939614,1.07301088773705,6.42991592798853,0.977180009435234,0,3.74,14.321697769395,2.96512446476522,33.7253970915242,1.37234648476171,3.82933095438369,1.64080498186943,0,6.424,12.5371681661928,1.06274531574344,94.0959216837815,1.56773081194105,1.95161397356676,3.2194816148485,0,9.328,13.0954487024292,0.749449282255604,133.431310653913,1.50088023441009,1.4038860101232,4.47556657867699,0,10.109,16.6549299470755,2.1894818962433,45.6729056182557,1.1800615139997,1.64753486468251,3.81368882799963,0
0.308,5.33818313604784,5.3236902909584,18.7839627278538,3.68402504425355,17.3317634287267,0.362524294369576,0,2.84782465605438,18.2163110481562,-0.962393046108258,-103.907650210464,1.07890196733345,6.39657045226749,0.982274072343296,0,3.751,14.1630054415115,2.97520340404263,33.6111473468075,1.38772621602585,3.77579457251707,1.66406969089714,0,6.435,12.3137001464116,1.09531751650501,91.2977273650157,1.59618915906206,1.91355091630328,3.28352136002622,0,9.339,12.8496631287948,0.773804221019087,129.231654834219,1.52959550458311,1.37591424443675,4.56655299019141,0,10.12,16.5366284218877,2.20081855079652,45.4376395381655,1.18850477272823,1.63405419188614,3.84515112067801,0
0.319,5.33765436221764,5.32208170073101,18.7896401489411,3.68439050542736,16.7324588157293,0.37550878662693,0,2.84703794753551,18.1163110481563,-0.955898843355592,-104.613579873117,1.08485809472083,6.36321376181104,0.987423264779859,0,3.762,14.0093379887895,2.98515151746783,33.4991371174438,1.4029511146446,3.72390696140072,1.6872562532594,0,6.446,12.105538571864,1.12756837935294,88.6864174546874,1.62364382067224,1.87799233196773,3.34569273805084,0,9.35,12.6210490703855,0.797544450520275,125.384860912474,1.55730892241591,1.34984482036208,4.65474639188094,0,10.131,16.4209272682866,2.21203685939327,45.2072032956217,1.19688014072602,1.62085946780047,3.87645285232899,0
0.33,5.33710598413813,5.3204118160939,18.7955375366821,3.68476959269798,16.1730484367822,0.388497278774594,0,2.84624808891118,18.0163110481563,-0.949316149003589,-105.338985442269,1.09088035330722,6.32984563726078,0.992628520069031,0,3.773,13.8604576252847,2.99497111708696,33.3893036328392,1.41802379892559,3.67359067725542,1.71036619460114,0,6.457,11.9110745028222,1.159514897174,86.2429626766527,1.65015922959519,1.84467624327431,3.40611819016377,0,9.361,12.4076469135669,0.820733647243561,121.842208292362,1.58410022883523,1.32546169357621,4.74037487286939,0,10.142,16.3077360366646,2.22313840381167,44.9814549685911,1.20518885090445,1.60794084368612,3.90759730487081,0
0.341,5.33653789143897,5.3186801159808,18.8016571441351,3.6851623907831,15.6496712358914,0.401489923492421,0,2.84545512861013,17.9163110481562,-0.942643082389478,-106.08469087421,1.09696985069615,6.29646585110885,0.997890793940076,0,3.784,13.7161414060815,3.00466445068624,33.2815865602433,1.43294682156724,3.62477309885875,1.73340099802601,0,6.468,11.7289242127842,1.19117187704138,83.950941024883,1.67579347018675,1.81337727470381,3.46490793439874,0,9.372,12.2078064553446,0.843426555739934,118.563968989891,1.61003854917506,1.30258284841491,4.8236358361585,0,10.153,16.196968526394,2.23412471855124,44.7602585341998,1.21343210103121,1.59528893198011,3.93858766347784,0
0.352,5.33594996657664,5.31688605841395,18.808001319071,3.68556898973392,15.1589487686836,0.414486875248224,0,2.84465911655128,17.8163110481563,-0.935877713631063,-106.851566762943,1.10312771936595,6.26307417450982,1.00321106410517,0,3.795,13.5761800849123,3.01423370449078,33.1759278821062,1.44772267189811,3.57738605663037,1.75636210565931,0,6.479,11.5578903333255,1.22255225335644,81.7960947889599,1.70059912519265,1.78390034470219,3.52216160832039,0,9.383,12.0201254693709,0.865670617359691,115.517378081979,1.63518429811457,1.28105355103601,4.90470152641025,0,10.164,16.0885425300467,2.24499729461331,44.5434835222038,1.22161105556545,1.58289477863505,3.96942702192602,0
0.363,5.33534208911129,5.31502908005607,18.8145725063361,3.68598948198818,14.6979120912157,0.42748829005004,0,2.84386010861397,17.7163110481562,-0.929018049688176,-107.640535115076,1.10935511737199,6.22967036757331,1.00859033246523,0,3.806,13.4403770732402,3.02368100641631,33.0722717733114,1.46235377829664,3.53136549480825,1.77925092047736,0,6.49,11.3969308775118,1.25366734758385,79.7659763514833,1.72462398196053,1.75607563598025,3.57796963777831,0,9.394,11.8434027646034,0.887507237419448,112.675137490444,1.65959066556333,1.26074119274041,4.98372333938112,0,10.175,15.9823796020291,2.2557575807613,44.3310047377745,1.22972684693212,1.57074983803726,4.00011838615294,0
0.374,5.33471413336066,5.31310859589788,18.8213732497784,3.6864239640027,14.2639415330499,0.440494325682792,0,2.84305816440284,17.6163110481563,-0.922062038916099,-108.452572364384,1.11565322907294,6.19625418456973,1.0140296249993,0,3.817,13.3085474972075,3.03300842801,32.9705644984348,1.47684251002559,3.48665116510546,1.80206880747404,0,6.501,11.2451343225162,1.28452708545718,77.8496624416515,1.74791162565139,1.72975454891804,3.6324143856767,0,9.405,11.676601819417,0.908972784106976,110.01429498051,1.68330479119967,1.24153129393057,5.06083522654321,0,10.186,15.8784048444587,2.26640698419168,44.1227020113799,1.23778057663869,1.55884594977997,4.03066467733163,0
0.385,5.33406596912604,5.31112399885811,18.8284061945268,3.68687253576211,13.8547168029248,0.453505141718464,0,2.84225334650278,17.5163110481563,-0.91500757145029,-109.288713143105,1.12202326588188,6.16282537575653,1.01952999218452,0,3.828,13.1805173336738,3.04221798743816,32.8707543025901,1.49119117945203,3.44318634630978,1.82481709533774,0,6.512,11.1016993958058,1.31514018077045,76.0375216742421,1.77050194154748,1.70480641827484,3.6855711239859,0,9.416,11.5188222659979,0.93009938458539,107.515392072404,1.70636870268076,1.22332436979587,5.13615641305994,0,10.197,15.7765467064789,2.2769468716128,43.9184599547411,1.24577331642828,1.54717531690487,4.0610687350863,0
0.396,5.33339746144267,5.3090746593917,18.8356740892881,3.68733530096283,13.4681754076835,0.466520899601224,0,2.84144572271407,17.4163110481562,-0.907852471223173,-110.150055399714,1.12846646704327,6.12938368272637,1.02509251050585,0,3.839,13.0561226254821,3.05131165124259,32.7727913205053,1.50540204372982,3.40091758934152,1.84749707751552,0,6.523,10.9659185658156,1.34551428939701,74.3210241526421,1.79243154068692,1.68111583103106,3.73750885643971,0,9.427,11.3692772650167,0.950915567134609,105.16180768954,1.72882007495458,1.20603344277254,5.20979359638255,0,10.208,15.6767367928777,2.28737857215032,43.7181676953422,1.25370610971884,1.5357304851957,4.09133332166607,0
0.407,5.33270847147676,5.30695992504359,18.8431797888842,3.68781236640371,13.1024778168962,0.479541762633412,0,2.84063536679745,17.3163110481563,-0.900594492016467,-111.037765483215,1.1349841004369,6.09592883710336,1.0307182834774,0,3.85,12.9352087605165,3.06029133703661,32.6766274797986,1.51947730681548,3.35979448325104,1.87011001372316,0,6.534,10.8371644394922,1.3756561431868,72.692584186295,1.81373412620744,1.65858041620633,3.78829102634113,0,9.438,11.2272753807226,0.971446783335104,102.939246611829,1.7506928491905,1.18958204923952,5.28184273728435,0,10.219,15.5789096924534,2.29770337718454,43.5217186835203,1.26157997242997,1.52450432453796,4.12146112414857,0
0.418,5.33199885462339,5.30477912007814,18.8509262565728,3.68830384331499,12.7559781211086,0.492567896207204,0,2.8398223554939,17.2163110481562,-0.893231323842429,-111.953082399561,1.14157746340981,6.06246056724276,1.03640844133972,0,3.861,12.81762981304,3.06915891576006,32.5822164132663,1.53341912126111,3.3197694413468,1.89265713122251,0,6.545,10.7148785038858,1.40557166276125,71.1454297559965,1.83444080651892,1.6371090151086,3.83797612082834,0,9.449,11.0922059155648,0.991715837157458,100.835336346578,1.77201774319941,1.1739026262636,5.35239053615395,0,10.23,15.4830028136467,2.30792254192583,43.3290104773429,1.26939589409296,1.51349001110916,4.15145475758703,0
0.429,5.3312684611565,5.30253154501353,18.8589165667556,3.68880984692167,12.427199210155,0.505599467822582,0,2.83900677224994,17.1163110481563,-0.885760580521201,-112.897324851776,1.14824788363749,6.02897859049185,1.04216414320804,0,3.872,12.7032479427954,3.07791621294,32.4895133855775,1.5472295895946,3.28079750588724,1.91513962562599,0,6.556,10.5985617331271,1.43526605617257,69.673493335912,1.85458036714153,1.61662015453433,3.88661819510068,0,9.46,10.9635269537685,1.01174323950891,98.8393063526067,1.79282267397425,1.15893519595862,5.42151565427473,0,10.241,15.3889562308538,2.31803728701731,43.139944538456,1.27715483892024,1.50268101072686,4.18131676804803,0
